"codice-isil";"codice-sbn";"denominazione";"indirizzo";"frazione";"cap";"comune";"codice istat comune";"provincia";"regione";"codice istat provincia";"latitudine";"longitudine";"telefono";"fax";"email";"url"
"IT-CE0056";"CAMLS";"Biblioteca comunale";"via Costanzo 23";"";"81030";"Lusciano";"061046";"Caserta";"CAMPANIA";"061";"40,9688531";"14,1912571";"+39 0818127937/38";"";"biblioteca@comune.lusciano.ce.it";"https://www.facebook.com/Biblioteca-Comunale-Lusciano-1791334234515794/"
"IT-CE0059";"PBE70";"Biblioteca del Convento S. Maria Occorrevole";"Via Monte Muto, 2";"";"81016";"Piedimonte Matese";"061057";"Caserta";"CAMPANIA";"061";"41,3531505";"14,3833582";"+39 0823.911898";"";"segreteriaprov@ofmna.it";"http://www.santamariaoccorrevole.org"
"IT-CE0060";"NAPAS";"Bibliotheca Scriptorum Loci";"Via Dante Marrocco 4/6";"";"81016";"Piedimonte Matese";"061057";"Caserta";"CAMPANIA";"061";"41,3598151";"14,3783032";"+39 0823986565";"+39 0823986565";"scriptorumlociasmv@gmail.com";"http://asmvpiedimonte.altervista.org/Bibliotheca%20Scriptorum%20Loci.html"
"IT-CE0061";"CAMPM";"Biblioteca diocesana S. Tommaso D'Aquino";"Via A. Scorciarini Coppola, 234";"";"81016";"Piedimonte Matese";"061057";"Caserta";"CAMPANIA";"061";"41,3555449";"14,3684992";"";"+39 0823.543233";"info@bibliodac.it";"http://www.bibliodac.it"
"IT-CE0063";"";"Biblioteca Santa Maria della Vigna";"Piazza Ernesto Agostino Castrillo Vescovo";"";"81050";"Pietravairano";"061059";"Caserta";"CAMPANIA";"061";"41,326452";"14,1683372";"+39 082984097";"+39 0823984097";"don.pas@alice.it";""
"IT-CE0064";"";"Biblioteca dei Padri Barnabiti e biblioteca popolare padre Vittorio De Marino";"Via Napoli, 77";"";"81027";"San Felice a Cancello";"061075";"Caserta";"CAMPANIA";"061";"41,0116794";"14,4806277";"+39 0823751313";"";"barnabiti.sanfelice@gmail.com";""
"IT-CE0065";"CAMOB";"Biblioteca Oblata Sant'Eugenio de Mazenod";"Piazza Aragona 13";"";"81028";"Santa Maria a Vico";"061082";"Caserta";"CAMPANIA";"061";"41,0288442";"14,479078";"+39 0823805379";"";"infobiblioteca.omi@gmail.com";""
"IT-CE0066";"NAPCV";"Biblioteca comunale Federico Pezzella";"Piazza Andrea Angiulli 1/3";"";"81055";"Santa Maria Capua Vetere";"061083";"Caserta";"CAMPANIA";"061";"41,0780689";"14,265827";"+39 0823798994";"";"certamen@comune.smcv.it";"http://www.comune.santa-maria-capua-vetere.ce.it/"
"IT-CE0067";"CAMM4";"Biblioteca dei Padri Redentoristi S. Reparata";"Viale S. Reparata";"";"81057";"Teano";"061091";"Caserta";"CAMPANIA";"061";"41,2556196";"14,0620878";"+39 0823875078";"";"biblioteca.reparata@gmail.com";""
"IT-CE0068";"NAPCP";"Biblioteca comunale Gaetano Parente";"Piazza Federico Santulli";"";"81031";"Aversa";"061005";"Caserta";"CAMPANIA";"061";"40,9748623";"14,2006705";"+39 0815049266";"";"postacertificata@comuneaversa.it";"www.comune.aversa.ce.it"
"IT-CE0069";"PBEI0";"Biblioteca Seminariale Paolo VI";"Piazza Normanna, 10";"";"81031";"Aversa";"061005";"Caserta";"CAMPANIA";"061";"40,9772954";"14,2035587";"+39 0818129412";"";"bibliotecapaolo6@libero.it";""
"IT-CE0071";"";"Biblioteca dell'Istituto S. Teresa dell'Università della terza età";"Via Giovanni Paolo I";"";"81055";"Santa Maria Capua Vetere";"061083";"Caserta";"CAMPANIA";"061";"41,0853044";"14,2685184";"+39 0823799215";"";"";""
"IT-CE0072";"NAPCE";"Biblioteca Soprintendenza Archeologia, Belle arti e paesaggio per le province di Caserta e Benevento";"Viale Giulio Douhet, 2/A – Palazzo reale";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0714";"14,32698";"";"+39 0823354516";"sabap-ce@cultura.gov.it";"http://www.sopri-caserta.beniculturali.it/index.php/servizi-documentari/162-biblioteca-soprintendenza.html"
"IT-CE0073";"NAPMI";"Istituzione biblioteca comunale";"via San Francesco d'Assisi, 115";"";"81024";"Maddaloni";"061048";"Caserta";"CAMPANIA";"061";"41,0373718";"14,3852237";"+39 0823433702";"";"uff.biblio@pec.comune.maddaloni.ce.it";""
"IT-CE0074";"CAMMN";"Bibliomediateca comunale Antonio Sementini";"Via Vittorio Emanuele II 6";"";"81034";"Mondragone";"061052";"Caserta";"CAMPANIA";"061";"41,1167053";"13,8968063";"+39 0823770026";"";"mediateca@comune.mondragone.ce.it";"https://mondragone.infoteca.it/biblioteche/mcm"
"IT-CE0076";"";"Biblioteca comunale Giuseppe Palomba";"Piazza Municipio, 14";"";"81020";"San Nicola la Strada";"061078";"Caserta";"CAMPANIA";"061";"41,0542315";"14,3318229";"+39 0823457364";"";"";"https://www.comune.sannicolalastrada.ce.it/zf/index.php/servizi-aggiuntivi/index/index/idtesto/31"
"IT-CE0078";"";"Biblioteca comunale Enrico Cappello";"Piazza Regina Margherita 6";"";"81010";"Ailano";"061001";"Caserta";"CAMPANIA";"061";"41,3906748";"14,2056144";"+39 0823943024";"";"biblioteca@comune.ailano.ce.it";"https://www.comune.ailano.ce.it/"
"IT-CE0079";"CAMPE";"Biblioteca Comunale Aurora Sanseverino";"via Enrico Caruso, 1";"";"81016";"Piedimonte Matese";"061057";"Caserta";"CAMPANIA";"061";"41,356384";"14,3747224";"+39 0823786437";"";"biblioteca@comune.piedimonte-matese.ce.it";"http://www.comune.piedimonte-matese.ce.it/"
"IT-CE0080";"CAMSA";"Biblioteca Comunale Gaius Lucilius";"Piazza Castello";"";"81037";"Sessa Aurunca";"061088";"Caserta";"CAMPANIA";"061";"41,238274";"13,9336173";"+39 3289373383";"";"bc.sessaaurunca@gmail.com";""
"IT-CE0081";"";"Biblioteca comunale Dionigi Iannone";"via Chiesa, 7";"";"81039";"Villa Literno";"061099";"Caserta";"CAMPANIA";"061";"41,0098986790882";"14,0751821435165";"+39 0818928202";"+39 0818928202";"www.bibliotecheagrorinasce.it";"https://www.comune.villaliterno.ce.it/index.php?action=index&p=221"
"IT-CE0083";"CAMRU";"Biblioteca comunale";"Piazza Mario Geloso 1";"";"81010";"Ruviano";"061073";"Caserta";"CAMPANIA";"061";"41,2096408";"14,4095101";"+39 0823860021";"+39 0823860444";"protocollo@comune.ruviano.ce.it";""
"IT-CE0084";"";"Biblioteca comunale";"Viale della Libertà";"";"81050";"Rocca d'Evandro";"061069";"Caserta";"CAMPANIA";"061";"41,3955934";"13,8949255";"+39 0823906286";"+39 0823906577";"affarigenerali@comuneroccadevandro.it";""
"IT-CE0086";"CAMTE";"Biblioteca comunale Luigi Tansillo";"vico Tansillo 6";"";"81057";"Teano";"061091";"Caserta";"CAMPANIA";"061";"41,251715";"14,067015";"+39 0823657271";"+39 0823657271";"bibliotecatansillo@comune.teano.ce.it";"http://www.bibliotecatansillo.it/pmb/opac_css/index.php?lvl=infopages&pagesid=1"
"IT-CE0087";"NAPTD";"Biblioteca Comunale Giancarlo Siani";"piazza Guglielmo Marconi, 2";"";"81038";"Trentola Ducenta";"061094";"Caserta";"CAMPANIA";"061";"40,9757676";"14,1773551";"+39 0818128225";"+39 0818128206";"biblioteca@comune.trentoladucenta.ce.it";"www.comune.trentoladucenta.ce.it"
"IT-CE0090";"";"Biblioteca Comunale Raffaello Paone";"via Sotto la Chiesa 1";"";"81040";"Pietravairano";"061059";"Caserta";"CAMPANIA";"061";"41,3272163";"14,1698057";"+39 0823984962";"+39 0823984962";"infogio.pietra@gmail.com";""
"IT-CE0091";"CAMB8";"Biblioteca comunale Filippo Adipietro";"Piazza Municipio 1";"";"81051";"Pietramelara";"061058";"Caserta";"CAMPANIA";"061";"41,2708702";"14,1868623";"+39 0823648228";"";"demografico@comune.pietramelara.ce.it";""
"IT-CE0092";"";"Biblioteca comunale Dante Alighieri";"via Vicinato 1";"San Clemente";"81044";"Galluccio";"061039";"Caserta";"CAMPANIA";"061";"41,3418753";"13,9569855";"+39 0823925025";"";"bibliotecacomunale@gmail.com";"https://www.comune.galluccio.ce.it/c061039/zf/index.php/servizi-aggiuntivi/index/index/idtesto/20125"
"IT-CE0093";"";"Biblioteca comunale";"Via Filippo Iovara 93";"";"81022";"Casagiove";"061018";"Caserta";"CAMPANIA";"061";"41,0787501";"14,3086898";"+39 0823252287";"+39 0823 252228";"bibliotecacasagiove@gmail.com";"www.comune.casagiove.ce.it"
"IT-CE0094";"";"Biblioteca Comunale Luigi Compagnone";"Piazza Macrì 1";"";"00001";"Sant'Arpino";"061087";"Caserta";"CAMPANIA";"061";"40,9577315";"14,2525937";"+39 0815014592";"";"servizidemografici@comune.santarpino.ce.it";""
"IT-CE0097";"";"Biblioteca scolastica";"via Nuzzolillo snc";"";"81012";"Alvignano";"061003";"Caserta";"CAMPANIA";"061";"41,2501246";"14,3335431";"+39 0823869242";"";"ceic868009@istruzione.it";"www.icalvignano.edu.it/biblioteca/"
"IT-CE0099";"";"Biblioteca della Prefettura di Caserta";"Piazza Vanvitelli 5";"";"81000";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,07501";"14,33267";"+39 0823429111";"+39 0823429666";"";""
"IT-CE0100";"";"Biblioteca del Dipartimento d'Ingegneria";"via Roma, 29";"";"81031";"Aversa";"061005";"Caserta";"CAMPANIA";"061";"40,968881";"14,207879";"+39 0815010255 - 256 - 238 - 501";"+39 0815010238";"biblioteca.ingegneria@unicampania.it";"http://www.ingegneria.unicampania.it/strutture-del-dipartimento/biblioteche"
"IT-CE0101";"";"Ufficio di Biblioteca Di.S.T.A.Bi.F. - Dipartimento Scienze Tecnologie Ambientali. Biologiche e Farmaceutiche";"via Antonio Vivaldi, 43";"";"80021";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0681013";"14,3310750000001";"+39 0823274818";"+39 0823274818";"uff.biblio.distabif@unicampania.it";""
"IT-CE0103";"";"Ufficio Biblioteca Dipartimento di Lettere e Beni Culturali";"Via Raffaele Perla 21";"";"81055";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0774554";"14,2587473999999";"(+39) 0823275585/83/87/76";"(+39) 0823795543";"uff.biblio.dilbec@unicampania.it";"www.letterebeniculturali.unicampania.it"
"IT-CE0105";"";"Biblioteca del Dipartimento di Giurisprudenza dell'Università degli Studi della Campania Luigi Vanvitelli";"VIA MAZZOCCHI, 68";"";"81055";"Santa Maria Capua Vetere";"061083";"Caserta";"CAMPANIA";"061";"40,9999074";"14,1961383";"+39 0823274869 - 870";"+39 0823274890";"uff.biblio.giurisprudenza@unicampania.it";"http://www.giurisprudenza.unicampania.it/it/dipartimento/biblioteca"
"IT-CE0106";"";"Ufficio di Biblioteca ""A. Beneduce"" del Dipartimento di Economia dell'Università degli Studi della Campania Luigi Vanvitelli";"Corso Gran Priorato di Malta 1";"";"81043";"Capua";"061015";"Caserta";"CAMPANIA";"061";"41,1067279";"14,213293";"";"";"uff.biblio.economia@unicampania.it";"https://www.economia.unicampania.it/dipartimento/strutture-del-dipartimento/biblioteche"
"IT-CE0107";"";"Ufficio di Biblioteca del Dipartimento di Architettura e Disegno Industriale";"via San Lorenzo, 1";"";"81031";"Aversa";"061005";"Caserta";"CAMPANIA";"061";"40,984612";"14,198525";"(+39) 0815010751 ; 0815010878";"(+39) 0815010877";"uff.biblio.architettura@unicampania.it";"http://www.architettura.unicampania.it/dipartimento/strutture-del-dipartimento/biblioteche"
"IT-CE0108";"";"Biblioteca comunale";"piazza Termini 106";"";"81011";"Alife";"061002";"Caserta";"CAMPANIA";"061";"41,32867";"14,330675";"+390823787010";"";"areaamministrativa@comune.alife.ce.it";""
"IT-CE0110";"CAMGB";"Biblioteca parrocchiale S. Giovanni Bosco";"via S. Lucia, 6";"";"81033";"Casal di Principe";"061019";"Caserta";"CAMPANIA";"061";"41,0105719";"14,1277864";"+39 0818926478";"+39 0818926478";"";""
"IT-CE0111";"";"Biblioteca comunale";"Piazza della Repubblica 2";"";"81040";"Curti";"061032";"Caserta";"CAMPANIA";"061";"41,0757725";"14,2787169000001";"+39 0823794754";"+39 0823799440";"bibliotecacomunaledicurti@gmail.com";""
"IT-CE0112";"";"Biblioteca comunale";"Via Roma";"";"81014";"Fontegreca";"061034";"Caserta";"CAMPANIA";"061";"41,4581988";"14,1886101";"+39 0823944104";"";"comune.fontegreca@tiscali.it";""
"IT-CE0117";"";"Biblioteca comunale";"piazza Giovanni XXIII";"";"81056";"Sparanise";"061089";"Caserta";"CAMPANIA";"061";"41,1905599";"14,0965835";"0823882160";"";"";""
"IT-CE0119";"";"Ufficio Biblioteca Dipartimento di Psicologia dell'Università degli Studi della Campania Luigi Vanvitelli";"Viale Ellittico, 31";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0701987";"14,3223501";"+39 0823275238/28/30";"+39 0823275241";"uff.biblio.psicologia@unicampania.it";"http://www.psicologia.unicampania.it/dipartimento/strutturedel- dipartimento/biblioteche"
"IT-CE0120";"";"Ufficio di Biblioteca del Dipartimento di Matematica e Fisica";"viale Abramo Lincoln, 5";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0665268";"14,3301567";"(+39) 0823274711";"";"uff.biblio.dmf@unicampania.it";"https://www.matfis.unicampania.it/dipartimento/strutture-del-dipartimento/biblioteche"
"IT-CE0125";"";"Biblioteca del Centro Documentazione del CIRA (Centro Italiano Ricerche Aerospaziali)";"Via Maiorise";"";"81043";"Capua";"061015";"Caserta";"CAMPANIA";"061";"41,1186662";"14,1844244";"+39 0823?623120";"";"r.sannino@cira.it";"https://www.cira.it/it/digital-library"
"IT-CE0127";"NAPCT";"Biblioteca comunale Giuseppe Tescione";"Largo S. Sebastiano, 6 (ingresso Via Mazzini 16)";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0728235";"14,3312895";"+390823/273843";"";"bibliotecatescione@comune.caserta.it";""
"IT-CE0128";"NAPEC";"Emeroteca comunale Andrea d'Errico";"via Mazzini 3";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0728235";"14,3312895";"";"+39 0823273818";"giovanna.napolitano@comune.caserta.it";""
"IT-CE0129";"NAPFQ";"Biblioteca del Liceo ""Federico Quercia""";"Via F. Gemma 54";"";"81025";"Marcianise";"061049";"Caserta";"CAMPANIA";"061";"41,0324181";"14,3031184";"+39 0823824934";"+39 0823824934";"ceps03000c@istruzione.it";"http://www.liceofedericoquercia.gov.it/"
"IT-CE0130";"NAP26";"Biblioteca Facoltà Pentecostale di Scienze Religiose";"via Niccolò Copernico, 115";"";"84092";"Bellizzi";"065158";"Salerno";"CAMPANIA";"065";"40,61559";"14,9531019999999";"+39 082851836";"";"biblioteca@facoltapentecostale.org";"https://fondazionecharisma.it/biblioteca/"
"IT-CE0131";"NAP37";"Biblioteca Giordano Bruno";"Via San Francesco d'Assisi, 119";"";"81024";"Maddaloni";"061048";"Caserta";"CAMPANIA";"061";"41,037481";"14,3852873";"+39 0823434918";"";"cevc01000b@istruzione.it";""
"IT-CE0132";"";"Biblioteca Storica Multimediale Luigi Meneghetti dell'Istituto d'istruzione secondaria Terra di Lavoro";"Via Annibale Ceccano 2";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,07468";"14,3378239";"+39 0823326318";"+39 0823448903";"ceis03800n@istruzione.it";"https://www.terradilavoro.edu.it/"
"IT-CE0134";"CAMBM";"Biblioteca dell'Istituto tecnico statale Michelangelo Buonarroti";"Viale Michelangelo 1";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0788699";"14,3432226";"+39 08231846741";"+3908231846740";"cetl06000e@pec.istruzione.it";"https://www.istitutotecnicobuonarroti.edu.it/"
"IT-CE0135";"CAMFE";"Biblioteca del Liceo Scientifico Statale Enrico Fermi";"via Enrico Fermi, 5";"";"81031";"Aversa";"061005";"Caserta";"CAMPANIA";"061";"40,9688593";"14,2168204";"+39 0815020007";"+39 0818901833";"ceps02000t@istruzione.it";"https://www.liceofermiaversa.edu.it/"
"IT-CE0137";"NAP64";"Biblioteca dello Sport";"Via Fulvio Renella, 98/100";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0733134";"14,3363417";"+39 0823321939";"+39 08232475812";"caserta@coni.it";"http://www.poloculturale.provincia.caserta.it/web/museo-dello-sport/biblioteca-dello-sport"
"IT-CE0138";"NAP92";"Bibliotec@Manzoni";"Via A. De Gasperi";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,03707";"14,3308538";"+39 0823355786";"+39 0823462631";"cepm010008@istruzione.it";"https://www.liceomanzonicaserta.edu.it/pagine/progetto-biblioteca"
"IT-CE0139";"NAPMT";"Biblioteca dell'Istituto Mater Amabilis";"viale Trieste, 5";"";"81022";"Casagiove";"061018";"Caserta";"CAMPANIA";"061";"41,0766104";"14,3147472";"+39 0823.466390";"";"bibliomateramabilis@virgilio.it";""
"IT-CE0140";"CAMRC";"Biblioteca Federico Quercia";"Via Duomo 70";"";"81025";"Marcianise";"061049";"Caserta";"CAMPANIA";"061";"41,0371013";"14,29803";"+39 3339572217";"+39 0823825959";"risvegliculturali@gmail.com";"www.risvegliculturali.it"
"IT-CE0141";"CAMRV";"Biblioteca Comunità di Ruviano";"via Morroni, 5";"";"81010";"Ruviano";"061073";"Caserta";"CAMPANIA";"061";"41,2108786";"14,4095721";"+39 0823868383";"+39 0823868383";"monastero.ruviano@libero.it";""
"IT-CE0142";"";"Biblioteca comunale";"Via Municipio, 1";"";"81030";"Cancello ed Arnone";"061012";"Caserta";"CAMPANIA";"061";"41,0736763";"14,0259524";"+39 0823856176";"+39 0823856199";"seg.cancelloarnone@pec.it";"https://comune.cancelloedarnone.ce.it/"
"IT-CE0143";"";"Biblioteca della Parrocchia San Michele Arcangelo";"Via Luigi Baia 10";"Sant'Angelo in Formis";"81043";"Capua";"061015";"Caserta";"CAMPANIA";"061";"41,1198012";"14,2511869";"+39 0823960817";"+39 0823998891";"fduonnolo@libero.it";""
"IT-CE0144";"";"Biblioteca parrocchiale Gennaro Maria Sarnelli della parrocchia Sant'Andrea Apostolo";"via Eremo Santa Maria degli Angeli";"Alvignanello";"81010";"Ruviano";"061073";"Caserta";"CAMPANIA";"061";"41,1974341210088";"14,4402837753296";"+39 0823863388";"+39 0823863388";"maxiadarola@libero.it";""
"IT-CE0145";"";"BIBLIOTECA SCOLASTICA PRESIDIO DI LEGALITA' -IN MEMORIA DI TUTTE LE VITTIME DELLA CAMORRA";"via FIRENZE 24";"";"81038";"Trentola Ducenta";"061094";"Caserta";"CAMPANIA";"061";"40,9789406";"14,1820954";"0818147618";"+39 081814566";"cemm10800g@istruzione.it";"https://www.sgboscotrentoladucenta.gov.it"
"IT-CE0146";"";"Biblioteca comunale Angelo Broccoli";"Piazza Libertà";"";"81058";"Vairano Patenora";"061095";"Caserta";"CAMPANIA";"061";"41,3324838";"14,1315597";"+39 0823643728";"+39 0823985235";"biblioteca.angelobroccoli@gmail.com";"https://www.comune.vairano-patenora.ce.it/"
"IT-CE0147";"NAPMD";"Biblioteca del Museo d'arte Contemporanea città di Caserta MAC3";"via Giuseppe Mazzini, 16";"";"81100";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0732334";"14,331401";"+39 0823273807";"+39 0823273818";"bibliotecatescione@comune.caserta.it";"http://www.comune.caserta.it/pagina760_museo-di-arte-contemporanea.html"
"IT-CE0148";"CAMES";"Biblioteca carmelitana Santissima Annunziata";"p.zza Umberto I, 10";"";"81024";"Maddaloni";"061048";"Caserta";"CAMPANIA";"061";"41,04013";"14,38302";"+39 082.3434030";"";"biblioteca.annunziata@gmail.com";""
"IT-CE0162";"NAPPR";"Biblioteca Provinciale Federico Scialla";"Via F. Renella snc";"";"snc";"Caserta";"061022";"Caserta";"CAMPANIA";"061";"41,0689654";"14,3392665";"+39 0823247111";"+390823/2475812";"poloculturale@provincia.caserta.it";"http://www.provincia.caserta.it/it/web/cultura/biblioteca/"
"IT-CE0163";"PBEI2";"Biblioteca Conventuale San Francesco";"Piazza Onofrio Buccini, 13";"";"81025";"Marcianise";"061049";"Caserta";"CAMPANIA";"061";"41,0310868";"14,2995419";"";"";"segreteriaprov@ofmna.it";""
"IT-CE0164";"PBEI6";"Biblioteca del Convento di Sant'Antonio da Padova";"via Casi";"";"81057";"Teano";"061091";"Caserta";"CAMPANIA";"061";"41,2583257";"14,0387995";"+39  3342305097";"";"segreteriaprov@ofmna.it";""
"IT-CE0165";"PBEI3";"Biblioteca del Convento della Madonna delle Grazie";"Via Convento delle Grazie";"";"81055";"Santa Maria Capua Vetere";"061083";"Caserta";"CAMPANIA";"061";"41,0848641";"14,255366";"+39 0823794583 3338592591";"";"segreteriaprov@ofmna.it";""
"IT-CE0171";"CAMCR";"Biblioteca Comunale";"Piazza Osvaldo Mazza";"";"81030";"Carinola";"061017";"Caserta";"CAMPANIA";"061";"41,1885649";"13,977215";"+39 0823/939920";"";"aabc.carinola@gmail.com";""
"IT-CE0172";"NAPSI";"Biblioteca civica";"piazza Franco Compasso, 27";"";"81030";"Cellole";"061102";"Caserta";"CAMPANIA";"061";"41,205166";"13,8542553";"+39 08231450365";"+39 0823703511";"biblioteca@libero.it";"http://www.comunedicellole.it/"
"IT-CE0174";"";"Libreria - Biblioteca sociale Il dono";"Piazza F. Santulli Palazzo Gaudioso";"";"81031";"Aversa";"061005";"Caserta";"CAMPANIA";"061";"40,9735698";"14,2061132";"+39 3939890193";"";"orfalco@gmail.com";"www.centrostudinormanni.it"
"IT-CE0175";"";"Biblioteca San Michele";"Via S. Michele, 1";"";"81024";"Maddaloni";"061048";"Caserta";"CAMPANIA";"061";"41,0367027";"14,3812391";"+39  393.5742173";"";"biblioteca.sanmichele@gmail.com";""
"IT-CE0176";"NAPNE";"Biblioteca dell'Istituto d'istruzione secondaria superiore Amaldi - Nevio";"Via Mastantuono 6";"";"81055";"Santa Maria Capua Vetere";"061083";"Caserta";"CAMPANIA";"061";"41,0644476";"14,2531732";"+39 0823 848284";"+39 0823 847576";"ceis03300e@istruzione.it";"www.isissamaldinevio.edu.it/"
"IT-CE0177";"CAMGD";"Biblioteca don Giuseppe Diana";"Via Urano, 18";"";"81033";"Casal di Principe";"061019";"Caserta";"CAMPANIA";"061";"41,0162";"14,1229499999999";"+39 3921844610";"";"bibliotecadonpeppediana@gmail.com";"https://dongiuseppediana.org/"
"IT-CE0178";"";"Biblioteca dell'istituto statale d'istruzione superiore specializzata";"Via Giovan Giuseppe D'Amore, 24";"";"81016";"Piedimonte Matese";"061057";"Caserta";"CAMPANIA";"061";"41,3623965";"14,3966503";"+39 0823911060";"+39 0823913105";"ceis00200v@istruzione.it";"https://www.isissmatese.edu.it/"
